2025-02-13T12:49:49.611159,T6,25.4,53.2
2025-02-13T12:49:51.862615,T6,25.4,53.2
2025-02-13T12:49:54.114151,T6,25.4,53.1
2025-02-13T12:49:56.365653,T6,25.4,53.0
2025-02-13T12:49:58.617913,T6,25.4,53.0
2025-02-13T12:50:00.869449,T6,25.3,53.1
2025-02-13T12:50:03.120934,T6,25.4,53.1
2025-02-13T12:50:05.372436,T6,25.4,53.0
2025-02-13T12:50:07.624092,T6,25.4,53.3
2025-02-13T12:50:09.875576,T6,25.4,53.3
2025-02-13T12:50:12.127089,T6,25.5,53.2
2025-02-13T12:50:14.378616,T6,25.4,53.2
2025-02-13T12:50:16.630097,T6,25.4,53.2
2025-02-13T12:50:18.881597,T6,25.4,53.2
2025-02-13T12:50:21.133086,T6,25.5,53.0
2025-02-13T12:51:12.551756,T6,25.4,53.1
2025-02-13T12:51:14.803171,T6,25.5,52.9
2025-02-13T12:51:17.054661,T6,25.4,52.8
2025-02-13T12:51:19.306162,T6,25.4,52.7
2025-02-13T12:51:21.558249,T6,25.4,52.8
2025-02-13T12:51:23.809630,T6,25.5,52.9
2025-02-13T12:51:26.061139,T6,25.5,52.9
2025-02-13T12:51:28.312642,T6,25.5,52.7
2025-02-13T12:51:30.564061,T6,25.4,52.8
2025-02-13T12:51:32.815505,T6,25.4,52.8
2025-02-13T12:51:35.066977,T6,25.4,52.8
2025-02-13T12:51:37.318413,T6,25.4,52.7
2025-02-13T12:51:39.569824,T6,25.4,52.6
2025-02-13T12:51:41.821954,T6,25.4,52.6
2025-02-13T12:51:44.073426,T6,25.4,52.5
2025-02-13T12:51:46.324848,T6,25.4,52.8
2025-02-13T12:51:48.576285,T6,25.5,52.6
2025-02-13T12:51:50.827715,T6,25.5,52.7
2025-02-13T12:51:53.079162,T6,25.4,52.8
2025-02-13T12:51:55.330606,T6,25.5,52.9
2025-02-13T12:51:57.582042,T6,25.4,52.9
2025-02-13T12:51:59.833352,T6,25.5,53.0
2025-02-13T12:52:02.084796,T6,25.4,52.9
2025-02-13T12:52:04.336245,T6,25.5,52.8
2025-02-13T12:52:06.587681,T6,25.4,53.0
2025-02-13T12:52:08.839016,T6,25.4,53.0
2025-02-13T12:52:11.090424,T6,25.4,52.8
2025-02-13T12:52:13.341902,T6,25.5,52.8
2025-02-13T12:52:15.593380,T6,25.4,52.7
2025-02-13T12:52:17.844857,T6,25.4,52.6
2025-02-13T12:52:20.098357,T6,25.5,52.7
2025-02-13T12:52:22.349825,T6,25.5,52.7
2025-02-13T12:52:24.601241,T6,25.4,52.6
2025-02-13T12:52:26.853003,T6,25.3,52.7
2025-02-13T12:52:29.105106,T6,25.4,52.7
2025-02-13T12:52:31.356540,T6,25.5,52.8
2025-02-13T12:52:33.607948,T6,25.4,52.8
2025-02-13T12:52:35.859524,T6,25.4,52.7
2025-02-13T12:52:38.110951,T6,25.4,52.6
2025-02-13T12:52:40.362405,T6,25.4,52.8
2025-02-13T12:52:42.613878,T6,25.4,52.7
2025-02-13T12:52:44.865259,T6,25.4,52.7
2025-02-13T12:52:47.116690,T6,25.5,52.8
2025-02-13T12:52:49.368133,T6,25.5,52.8
2025-02-13T12:52:51.619572,T6,25.5,52.8
2025-02-13T12:52:53.871018,T6,25.4,53.0
2025-02-13T12:52:56.122487,T6,25.5,53.0
2025-02-13T12:52:58.373942,T6,25.5,52.8
2025-02-13T12:53:00.625408,T6,25.4,52.7
2025-02-13T12:53:02.876848,T6,25.4,52.6
2025-02-13T12:53:05.128224,T6,25.5,52.6
2025-02-13T12:53:07.379698,T6,25.5,52.6
2025-02-13T12:53:09.631135,T6,25.4,52.7
2025-02-13T12:53:11.882591,T6,25.5,53.1
2025-02-13T12:53:14.133989,T6,25.5,52.9
2025-02-13T12:53:16.385435,T6,25.4,52.8
2025-02-13T12:53:18.636876,T6,25.5,52.6
2025-02-13T12:53:20.888330,T6,25.5,52.7
2025-02-13T12:53:23.139752,T6,25.5,52.7
2025-02-13T12:53:25.391165,T6,25.5,52.9
2025-02-13T12:53:27.642582,T6,25.5,52.8
2025-02-13T12:53:29.894021,T6,25.5,52.9
2025-02-13T12:53:32.145386,T6,25.5,53.1
2025-02-13T12:53:34.396847,T6,25.6,52.8
2025-02-13T12:53:36.648467,T6,25.5,52.9
2025-02-13T12:53:38.899934,T6,25.5,53.1
2025-02-13T12:53:41.151360,T6,25.6,53.1
2025-02-13T12:53:43.402854,T6,25.5,53.1
2025-02-13T12:53:45.654403,T6,25.5,53.1
2025-02-13T12:53:47.906165,T6,25.5,52.9
2025-02-13T12:53:50.157633,T6,25.5,52.7
2025-02-13T12:53:52.409083,T6,25.6,52.9
2025-02-13T12:53:54.660491,T6,25.5,52.7
2025-02-13T12:53:56.911995,T6,25.6,52.7
2025-02-13T12:53:59.163437,T6,25.5,53.0
2025-02-13T12:54:01.414788,T6,25.5,53.0
2025-02-13T12:54:03.666240,T6,25.6,53.0
2025-02-13T12:54:05.917649,T6,25.6,53.1
2025-02-13T12:54:08.169081,T6,25.5,53.1
2025-02-13T12:54:10.420579,T6,25.5,53.1
2025-02-13T12:54:12.673548,T6,25.6,53.1
2025-02-13T12:54:15.007066,T6,25.5,53.0
2025-02-13T12:54:17.286572,T6,25.5,53.0
2025-02-13T12:54:19.538014,T6,25.6,53.0
2025-02-13T12:54:21.789485,T6,25.5,52.9
2025-02-13T12:54:24.041000,T6,25.5,53.1
2025-02-13T12:54:26.292442,T6,25.6,53.1
2025-02-13T12:54:28.543868,T6,25.6,52.9
2025-02-13T12:54:30.796191,T6,25.6,52.9
2025-02-13T12:54:33.047720,T6,25.6,52.8
2025-02-13T12:54:35.299192,T6,25.6,53.0
2025-02-13T12:54:37.551126,T6,25.6,53.1
2025-02-13T12:54:39.802593,T6,25.6,53.1
2025-02-13T12:54:42.054056,T6,25.6,53.0
2025-02-13T12:54:44.305415,T6,25.6,52.9
2025-02-13T12:54:46.557255,T6,25.6,53.0
2025-02-13T12:54:48.808681,T6,25.7,52.9
2025-02-13T12:54:51.060164,T6,25.6,52.9
2025-02-13T12:54:53.311599,T6,25.7,52.7
2025-02-13T12:54:55.564013,T6,25.6,52.7
2025-02-13T12:54:57.834699,T6,25.6,52.5
2025-02-13T12:55:00.086141,T6,25.7,52.6
2025-02-13T12:55:02.337944,T6,25.6,52.5
2025-02-13T12:55:04.589436,T6,25.6,52.5
2025-02-13T12:55:06.840888,T6,25.7,52.6
2025-02-13T12:55:09.092363,T6,25.6,52.7
2025-02-13T12:55:11.343841,T6,25.7,52.6
2025-02-13T12:55:58.197017,T6,25.7,52.6
2025-02-13T12:56:00.449578,T6,25.7,52.4
2025-02-13T12:56:02.701152,T6,25.8,52.4
2025-02-13T12:56:04.955216,T6,25.8,52.3
2025-02-13T12:56:07.212257,T6,25.8,52.3
2025-02-13T12:56:09.463645,T6,25.8,52.3
2025-02-13T12:56:11.714955,T6,25.8,52.2
2025-02-13T12:56:13.966325,T6,25.8,52.3
2025-02-13T12:56:16.217748,T6,25.8,52.1
2025-02-13T12:56:18.469143,T6,25.8,52.3
2025-02-13T12:56:20.720482,T6,25.8,52.2
2025-02-13T12:56:22.971913,T6,25.8,52.1
2025-02-13T12:56:25.223305,T6,25.8,52.2
2025-02-13T12:56:27.475397,T6,25.9,52.1
2025-02-13T12:56:29.726735,T6,25.8,52.2
2025-02-13T12:56:31.978129,T6,25.7,52.1
2025-02-13T12:56:34.232916,T6,25.8,52.0
2025-02-13T12:56:36.484292,T6,25.8,51.9
2025-02-13T12:56:38.735943,T6,25.8,52.1
2025-02-13T12:56:40.987421,T6,25.8,52.2
2025-02-13T12:56:43.238865,T6,25.8,52.3
2025-02-13T12:56:45.490353,T6,25.9,52.3
2025-02-13T12:56:47.741799,T6,25.8,52.3
